"uri_hls";"name";"definition";"birthdate";"new_uri_wikidata";"gv_uri_wikidata";"new_uri_idref";"gv_uri_idref";"new_uri_viaf";"gv_uri_viaf"
"https://hls-dhs-dss.ch/articles/049038";"Theophil Spoerri";"writer (1890-1974)";"(1890, 6, 10)";"http://www.wikidata.org/entity/Q118586";"http://www.wikidata.org/entity/Q118586";"http://www.idref.fr/030178800/id";"";"http://viaf.org/viaf/73894081";"http://viaf.org/viaf/73894081"
"https://hls-dhs-dss.ch/articles/014433";"Arnold Klebs";"Swiss biologist (1870-1943)";"(1870, 3, 17)";"http://www.wikidata.org/entity/Q119694";"http://www.wikidata.org/entity/Q119694";"http://www.idref.fr/088756106/id";"";"http://viaf.org/viaf/35236480";"http://viaf.org/viaf/35236480"
"https://hls-dhs-dss.ch/articles/022487";"Salomon Landolt";"Swiss artist (1741-1818)";"(1741, 12, 10)";"http://www.wikidata.org/entity/Q121376";"http://www.wikidata.org/entity/Q121376";"";"";"http://viaf.org/viaf/31065500";"http://viaf.org/viaf/31065500"
"https://hls-dhs-dss.ch/articles/025878";"Gabriel Cramer";"Genevan mathematician (1704-1752)";"(1704, 7, 31)";"http://www.wikidata.org/entity/Q122331";"http://wikidata.org/entity/Q122331";"http://www.idref.fr/101299761/id";"http://www.idref.fr/101299761/id";"http://viaf.org/viaf/51966202";"http://viaf.org/viaf/51966202"
"https://hls-dhs-dss.ch/articles/011809";"Henry Fuseli";"Swiss born British painter, draughtsman and writer on art (1741-1825)";"(1741, 2, 7)";"http://www.wikidata.org/entity/Q122382";"http://www.wikidata.org/entity/Q122382";"http://www.idref.fr/030324890/id";"";"http://viaf.org/viaf/53061";"http://viaf.org/viaf/53061"
"https://hls-dhs-dss.ch/articles/023988";"Jacob Bernoulli";"Swiss mathematician (1655-1705)";"(1655, 1, 6)";"http://www.wikidata.org/entity/Q122392";"http://wikidata.org/entity/Q122392";"http://www.idref.fr/029042062/id";"http://www.idref.fr/029042062/id";"http://viaf.org/viaf/14793931";"http://viaf.org/viaf/14793931"
"https://hls-dhs-dss.ch/articles/020549";"Ernest Bloch";"American composer (1880-1959)";"(1880, 7, 24)";"http://www.wikidata.org/entity/Q123234";"http://www.wikidata.org/entity/Q123234";"http://www.idref.fr/02837083X/id";"";"http://viaf.org/viaf/89802172";"http://viaf.org/viaf/89802172"
"https://hls-dhs-dss.ch/articles/031334";"Hans Albert Einstein";"Swiss-American engineer and educator (1904-1973)";"(1904, 5, 14)";"http://www.wikidata.org/entity/Q123371";"http://www.wikidata.org/entity/Q123371";"http://www.idref.fr/22473055X/id";"";"http://viaf.org/viaf/67420636";"http://viaf.org/viaf/67420636"
"https://hls-dhs-dss.ch/articles/015877";"Charles Bonnet";"Genevan botanist (1720-1793)";"(1720, 3, 13)";"http://www.wikidata.org/entity/Q123565";"http://wikidata.org/entity/Q123565";"http://www.idref.fr/027932745/id";"http://www.idref.fr/027932745/id";"http://viaf.org/viaf/54156589";"http://viaf.org/viaf/54156589"
"https://hls-dhs-dss.ch/articles/048340";"Xavier Mertz";"Antarctic explorer, mountaineer and skier (1882-1913)";"(1882, 10, 6)";"http://www.wikidata.org/entity/Q124562";"http://www.wikidata.org/entity/Q124562";"http://www.idref.fr/220218587/id";"";"http://viaf.org/viaf/52748421";"http://viaf.org/viaf/52748421"
"https://hls-dhs-dss.ch/articles/011622";"Jakob Bührer";"journalist and writer (1882-1975)";"(1882, 11, 8)";"http://www.wikidata.org/entity/Q125388";"http://www.wikidata.org/entity/Q125388";"http://www.idref.fr/028050347/id";"";"http://viaf.org/viaf/68951830";"http://viaf.org/viaf/68951830"
"https://hls-dhs-dss.ch/articles/014343";"Daniel de La Roche";"Genevan physician and botanist (1743-1812)";"(1743, 11, 17)";"http://www.wikidata.org/entity/Q121955";"http://wikidata.org/entity/Q121955";"http://www.idref.fr/034508473/id";"http://www.idref.fr/034508473/id";"http://viaf.org/viaf/2581611";""
"https://hls-dhs-dss.ch/articles/014674";"Théodore de Mayerne";"Genevan physician";"(1573, 10, 8)";"http://www.wikidata.org/entity/Q1083058";"http://wikidata.org/entity/Q1083058";"http://www.idref.fr/027020029/id";"http://www.idref.fr/027020029/id";"http://viaf.org/viaf/95152542";""
"https://hls-dhs-dss.ch/articles/027057";"Johann Heinrich Gelzer";"Swiss historian (1813-1889)";"(1813, 10, 17)";"http://www.wikidata.org/entity/Q116759";"http://www.wikidata.org/entity/Q116759";"";"";"http://viaf.org/viaf/47556829";"http://viaf.org/viaf/47556829"
"https://hls-dhs-dss.ch/articles/010656";"Albrecht von Haller";"Swiss anatomist, physiologist, naturalist and poet (1708-1777)";"(1708, 10, 16)";"http://www.wikidata.org/entity/Q123225";"http://wikidata.org/entity/Q123225";"http://www.idref.fr/028090462/id";"http://www.idref.fr/028090462/id";"http://viaf.org/viaf/49234879";"http://viaf.org/viaf/49234879"
"https://hls-dhs-dss.ch/articles/020373";"Hans Schatzmann";"Swiss politician and lawyer (1849-1923)";"(1849, 1, 24)";"http://www.wikidata.org/entity/Q682470";"http://www.wikidata.org/entity/Q682470";"";"";"http://viaf.org/viaf/308221018";"http://viaf.org/viaf/308221018"
"https://hls-dhs-dss.ch/articles/019076";"Pier Francesco Mola";"Swiss painter (1612-1666)";"(1612, 2, 9)";"http://www.wikidata.org/entity/Q1192715";"http://www.wikidata.org/entity/Q1192715";"http://www.idref.fr/084647159/id";"";"http://viaf.org/viaf/66735480";"http://viaf.org/viaf/66735480"
"https://hls-dhs-dss.ch/articles/048822";"Antonio Ligabue";"Italian painter (1899-1965)";"(1899, 12, 18)";"http://www.wikidata.org/entity/Q602842";"http://www.wikidata.org/entity/Q602842";"http://www.idref.fr/027514269/id";"";"http://viaf.org/viaf/64155865";"http://viaf.org/viaf/64155865"
"https://hls-dhs-dss.ch/articles/012247";"Jakob Schaffner";"Swiss writer of the far right";"(1875, 11, 14)";"http://www.wikidata.org/entity/Q124926";"http://www.wikidata.org/entity/Q124926";"http://www.idref.fr/028408411/id";"";"http://viaf.org/viaf/14783420";"http://viaf.org/viaf/14783420"
"https://hls-dhs-dss.ch/articles/014226";"Ernst Kaufmann";"cyclist (1895-1943)";"(1895, 6, 9)";"http://www.wikidata.org/entity/Q921717";"http://www.wikidata.org/entity/Q921717";"";"";"http://viaf.org/viaf/307314737";"http://viaf.org/viaf/307314737"
"https://hls-dhs-dss.ch/articles/025850";"Louis Bertrand";"Swiss mathematician";"(1731, 1, 1)";"http://www.wikidata.org/entity/Q21235762";"";"http://www.idref.fr/076357708/id";"http://www.idref.fr/076357708/id";"http://viaf.org/viaf/32790176";""
"https://hls-dhs-dss.ch/articles/029853";"Oskar Bider";"Swiss aviation pioneer (1891–1919)";"(1891, 7, 12)";"http://www.wikidata.org/entity/Q688419";"http://www.wikidata.org/entity/Q688419";"";"";"http://viaf.org/viaf/20474285";"http://viaf.org/viaf/20474285"
"https://hls-dhs-dss.ch/articles/014665";"Leonhard Thurneysser";"scholar and quack at the court of John George, Elector of Brandenburg";"(1531, 8, 1)";"http://www.wikidata.org/entity/Q86769";"http://www.wikidata.org/entity/Q86769";"";"";"";"http://viaf.org/viaf/84808376"
"https://hls-dhs-dss.ch/articles/014581";"Johann Conrad Peyer";"Swiss anatomist";"(1653, 12, 26)";"http://www.wikidata.org/entity/Q117744";"http://wikidata.org/entity/Q117744";"http://www.idref.fr/074125524/id";"http://www.idref.fr/074125524/id";"http://viaf.org/viaf/17461090";"http://viaf.org/viaf/17461090"
"https://hls-dhs-dss.ch/articles/014279";"Johann Bauhin";"Swiss botanist";"(1541, 12, 22)";"http://www.wikidata.org/entity/Q123660";"http://wikidata.org/entity/Q123660";"http://www.idref.fr/033805466/id";"http://www.idref.fr/033805466/id";"http://viaf.org/viaf/95165630";"http://viaf.org/viaf/95165630"
"https://hls-dhs-dss.ch/articles/021880";"Antonio Ciseri";"Italian painter (1821-1891)";"(1821, 10, 25)";"http://www.wikidata.org/entity/Q601609";"http://www.wikidata.org/entity/Q601609";"http://www.idref.fr/031176623/id";"";"http://viaf.org/viaf/55030004";"http://viaf.org/viaf/55030004"
"https://hls-dhs-dss.ch/articles/009020";"Adolphe Ferrière";"Swiss educator; one of the founders of the movement of the progressive education";"(1879, 8, 30)";"http://www.wikidata.org/entity/Q2484549";"http://www.wikidata.org/entity/Q2484549";"http://www.idref.fr/032010249/id";"";"http://viaf.org/viaf/88642085";"http://viaf.org/viaf/88642085"
"https://hls-dhs-dss.ch/articles/044372";"Louis Babel";"Swiss Catholic missionary (1826-1912)";"(1826, 6, 23)";"http://www.wikidata.org/entity/Q1983650";"http://www.wikidata.org/entity/Q1983650";"http://www.idref.fr/144652536/id";"";"http://viaf.org/viaf/65169242";"http://viaf.org/viaf/65169242"
"https://hls-dhs-dss.ch/articles/011483";"Albert Bachmann";"Swiss linguist (1863-1934)";"(1863, 11, 12)";"http://www.wikidata.org/entity/Q117836";"http://www.wikidata.org/entity/Q117836";"http://www.idref.fr/070369550/id";"";"http://viaf.org/viaf/102323775";"http://viaf.org/viaf/102323775"
"https://hls-dhs-dss.ch/articles/009112";"Simon Lemnius";"Swiss writer (1511-1550)";"(1511, 1, 1)";"http://www.wikidata.org/entity/Q122070";"http://wikidata.org/entity/Q122070";"http://www.idref.fr/03379801X/id";"http://www.idref.fr/03379801X/id";"http://viaf.org/viaf/66563893";""
"https://hls-dhs-dss.ch/articles/028905";"Auguste Piccard";"Swiss physicist";"(1884, 1, 28)";"http://www.wikidata.org/entity/Q210719";"http://www.wikidata.org/entity/Q210719";"http://www.idref.fr/066877148/id";"";"http://viaf.org/viaf/19813107";"http://viaf.org/viaf/19813107"
"https://hls-dhs-dss.ch/articles/006706";"Ernst-Alfred Thalmann";"Swiss footballer (1881–1938)";"(1881, 4, 8)";"http://www.wikidata.org/entity/Q1357324";"http://www.wikidata.org/entity/Q1357324";"";"";"http://viaf.org/viaf/170829740";"http://viaf.org/viaf/170829740"
"https://hls-dhs-dss.ch/articles/030981";"Johann Georg Bodmer";"Swiss inventor";"(1786, 12, 6)";"http://www.wikidata.org/entity/Q6215850";"http://www.wikidata.org/entity/Q6215850";"http://www.idref.fr/18820895X/id";"";"http://viaf.org/viaf/37728189";"http://viaf.org/viaf/37728189"
"https://hls-dhs-dss.ch/articles/041429";"William Beattie";"Scottish physician and poet (1793-1875)";"(1793, 1, 1)";"http://www.wikidata.org/entity/Q8005269";"";"http://www.idref.fr/079075207/id";"http://www.idref.fr/079075207/id";"http://viaf.org/viaf/39649639";""
"https://hls-dhs-dss.ch/articles/014571";"Paul Niehans";"Swiss physician (1882-1971)";"(1882, 11, 21)";"http://www.wikidata.org/entity/Q125033";"http://www.wikidata.org/entity/Q125033";"http://www.idref.fr/133456501/id";"";"http://viaf.org/viaf/808461";"http://viaf.org/viaf/808461"
"https://hls-dhs-dss.ch/articles/004528";"Nicolaus Hermann";"Swiss politician (1818-1888)";"(1818, 10, 21)";"http://www.wikidata.org/entity/Q1986834";"http://www.wikidata.org/entity/Q1986834";"";"";"http://viaf.org/viaf/215462677";"http://viaf.org/viaf/215462677"
"https://hls-dhs-dss.ch/articles/044699";"Raymond Lambert";"Swiss mountain climber";"(1914, 2, 18)";"http://www.wikidata.org/entity/Q3420974";"http://www.wikidata.org/entity/Q3420974";"http://www.idref.fr/052263770/id";"";"http://viaf.org/viaf/170128898";"http://viaf.org/viaf/170128898"
"https://hls-dhs-dss.ch/articles/011681";"Eduard Schwyzer";"Swiss classical philologist (1874-1943)";"(1874, 2, 15)";"http://www.wikidata.org/entity/Q13242";"http://www.wikidata.org/entity/Q13242";"http://www.idref.fr/032286546/id";"";"http://viaf.org/viaf/2543848";"http://viaf.org/viaf/2543848"
"https://hls-dhs-dss.ch/articles/012383";"Joachim Vadian";"humanist from St Gall";"(1484, 12, 8)";"http://www.wikidata.org/entity/Q116098";"http://wikidata.org/entity/Q116098";"http://www.idref.fr/030912180/id";"http://www.idref.fr/030912180/id";"http://viaf.org/viaf/29572382";""
"https://hls-dhs-dss.ch/articles/011613";"Johann Jakob Breitinger";"Swiss philologist and author (1701-1776)";"(1701, 3, 1)";"http://www.wikidata.org/entity/Q124223";"";"http://www.idref.fr/030718791/id";"http://www.idref.fr/030718791/id";"http://viaf.org/viaf/12356549";""
"https://hls-dhs-dss.ch/articles/015770";"Max Huber";"Swiss lawyer, President of the International Committees of the Red Cross (1874-1960)";"(1874, 12, 28)";"http://www.wikidata.org/entity/Q116882";"http://www.wikidata.org/entity/Q116882";"";"";"";"http://viaf.org/viaf/8182155"
"https://hls-dhs-dss.ch/articles/009871";"John Henni";"Swiss-American Catholic archbishop (1805–1881)";"(1805, 6, 15)";"http://www.wikidata.org/entity/Q119741";"http://www.wikidata.org/entity/Q119741";"";"";"http://viaf.org/viaf/37265600";"http://viaf.org/viaf/37265600"
"https://hls-dhs-dss.ch/articles/009713";"Aurelio Bacciarini";"Swiss priest and theologian (1873-1935)";"(1873, 11, 2)";"http://www.wikidata.org/entity/Q121244";"http://www.wikidata.org/entity/Q121244";"";"";"http://viaf.org/viaf/50070078";"http://viaf.org/viaf/50070078"
"https://hls-dhs-dss.ch/articles/010714";"Gottlieb Jakob Kuhn";"Swiss poet (1775-1849)";"(1775, 10, 16)";"http://www.wikidata.org/entity/Q1539803";"http://www.wikidata.org/entity/Q1539803";"http://www.idref.fr/190559357/id";"";"http://viaf.org/viaf/3203265";"http://viaf.org/viaf/3203265"
"https://hls-dhs-dss.ch/articles/011647";"Jacob Burckhardt";"Swiss historian (1818–1897)";"(1818, 5, 25)";"http://www.wikidata.org/entity/Q59945";"http://www.wikidata.org/entity/Q59945";"http://www.idref.fr/026759063/id";"";"http://viaf.org/viaf/51686578";"http://viaf.org/viaf/51686578"
"https://hls-dhs-dss.ch/articles/048486";"Georg Joachim Zollikofer";"German theologian and philosopher (1730-1788)";"(1730, 8, 5)";"http://www.wikidata.org/entity/Q96930";"http://www.wikidata.org/entity/Q96930";"http://www.idref.fr/076976475/id";"";"http://viaf.org/viaf/57381297";"http://viaf.org/viaf/57381297"
"https://hls-dhs-dss.ch/articles/014435";"Emil Theodor Kocher";"surgeon, laureate of the 1909 Nobel Prize in Medicine (1841-1917)";"(1841, 8, 25)";"http://www.wikidata.org/entity/Q115478";"http://www.wikidata.org/entity/Q115478";"";"";"http://viaf.org/viaf/100383273";"http://viaf.org/viaf/100383273"
"https://hls-dhs-dss.ch/articles/015911";"Horace Bénédict de Saussure";"Genevan scientist (1740-1799)";"(1740, 2, 17)";"http://www.wikidata.org/entity/Q115525";"";"http://www.idref.fr/027124010/id";"http://www.idref.fr/027124010/id";"http://viaf.org/viaf/36924377";""
"https://hls-dhs-dss.ch/articles/004721";"Hans-Peter Tschudi";"member of the Swiss Federal Council (1913-2002)";"(1913, 10, 22)";"http://www.wikidata.org/entity/Q115548";"http://www.wikidata.org/entity/Q115548";"http://www.idref.fr/256921024/id";"";"http://viaf.org/viaf/13100394";"http://viaf.org/viaf/13100394"
"https://hls-dhs-dss.ch/articles/015889";"Nicolas Fatio de Duillier";"Member of the Royal Society";"(1664, 2, 26)";"http://www.wikidata.org/entity/Q115774";"http://www.wikidata.org/entity/Q115774";"http://www.idref.fr/167604317/id";"http://www.idref.fr/167604317/id";"http://viaf.org/viaf/52480802";"http://viaf.org/viaf/52480802"
"https://hls-dhs-dss.ch/articles/011959";"Ludwig Hohl";"Swiss writer (1904-1980)";"(1904, 4, 9)";"http://www.wikidata.org/entity/Q115866";"http://www.wikidata.org/entity/Q115866";"http://www.idref.fr/026923564/id";"";"http://viaf.org/viaf/95190414";"http://viaf.org/viaf/95190414"
"https://hls-dhs-dss.ch/articles/042254";"Daniel Albert Wyttenbach";"German-Swiss classical scholar";"(1746, 8, 7)";"http://www.wikidata.org/entity/Q116034";"";"http://www.idref.fr/031053424/id";"http://www.idref.fr/031053424/id";"http://viaf.org/viaf/44351611";""
"https://hls-dhs-dss.ch/articles/009185";"Paul Hubschmid";"Swiss actor";"(1917, 7, 20)";"http://www.wikidata.org/entity/Q116748";"http://www.wikidata.org/entity/Q116748";"http://www.idref.fr/074267612/id";"";"http://viaf.org/viaf/7590973";"http://viaf.org/viaf/7590973"
"https://hls-dhs-dss.ch/articles/011648";"Eugen Dieth";"Swiss linguist (1893-1956)";"(1893, 11, 18)";"http://www.wikidata.org/entity/Q117894";"http://www.wikidata.org/entity/Q117894";"http://www.idref.fr/083678778/id";"";"http://viaf.org/viaf/20137396";"http://viaf.org/viaf/20137396"
"https://hls-dhs-dss.ch/articles/019085";"Le Corbusier";"Swiss-French architect, designer, urbanist, and writer (1886-1965)";"(1887, 10, 6)";"http://www.wikidata.org/entity/Q4724";"http://www.wikidata.org/entity/Q4724";"http://www.idref.fr/027304612/id";"";"http://viaf.org/viaf/56612471";"http://viaf.org/viaf/317288054"
"https://hls-dhs-dss.ch/articles/019082";"Henry Dunant";"Swiss businessman and co-founder of the Red Cross (1828-1910)";"(1828, 5, 8)";"http://www.wikidata.org/entity/Q12091";"http://www.wikidata.org/entity/Q12091";"http://www.idref.fr/027287491/id";"";"http://viaf.org/viaf/37053483";"http://viaf.org/viaf/37053483"
"https://hls-dhs-dss.ch/articles/022259";"Gustave Courbet";"French painter (1819-1877)";"(1819, 6, 10)";"http://www.wikidata.org/entity/Q34618";"http://www.wikidata.org/entity/Q34618";"http://www.idref.fr/028746074/id";"";"http://viaf.org/viaf/22160734";"http://viaf.org/viaf/22160734"
"https://hls-dhs-dss.ch/articles/014331";"François Chappuis";"";"(1505, 1, 1)";"http://www.wikidata.org/entity/Q107000514";"http://wikidata.org/entity/Q107000514";"http://www.idref.fr/076626644/id";"http://www.idref.fr/076626644/id";"http://viaf.org/viaf/194932328";""
"https://hls-dhs-dss.ch/articles/041462";"Pierre-Louis Moreau de Maupertuis";"French mathematician, philosopher and man of letters (*1698 – †1759)";"(1698, 7, 17)";"http://www.wikidata.org/entity/Q164374";"http://wikidata.org/entity/Q164374";"http://www.idref.fr/027018512/id";"http://www.idref.fr/027018512/id";"http://viaf.org/viaf/95152459";""
"https://hls-dhs-dss.ch/articles/015905";"Jacques Necker";"Genevan minister resident in France, French statesman, and finance minister of Louis XVI (1732-1804)";"(1732, 9, 30)";"http://www.wikidata.org/entity/Q123062";"http://www.wikidata.org/entity/Q123062";"http://www.idref.fr/028824490/id";"";"http://viaf.org/viaf/68949881";"http://viaf.org/viaf/68949881"
"https://hls-dhs-dss.ch/articles/007307";"Johannes Jacob Hegetschweiler";"Swiss botanist (1789-1839)";"(1789, 12, 14)";"http://www.wikidata.org/entity/Q61990";"http://www.wikidata.org/entity/Q61990";"";"";"";"http://viaf.org/viaf/42631162"
"https://hls-dhs-dss.ch/articles/043144";"Antoine Noé Polier de Bottens";"Swiss theologian (1713-1783)";"(1713, 12, 14)";"http://www.wikidata.org/entity/Q2853541";"http://www.wikidata.org/entity/Q2853541";"";"";"http://viaf.org/viaf/315559317";"http://viaf.org/viaf/12299073"
"https://hls-dhs-dss.ch/articles/009744";"Maria Bernarda Bütler";"Franciscan missionary (1848-1924)";"(1848, 5, 28)";"http://www.wikidata.org/entity/Q115543";"http://www.wikidata.org/entity/Q115543";"";"";"http://viaf.org/viaf/292194682";"http://viaf.org/viaf/292194682"
"https://hls-dhs-dss.ch/articles/029008";"Ernst Robert Fiechter";"Swiss architect and architectural historian (1875-1948)";"(1875, 10, 28)";"http://www.wikidata.org/entity/Q1359943";"http://www.wikidata.org/entity/Q1359943";"http://www.idref.fr/070197849/id";"";"http://viaf.org/viaf/59878328";"http://viaf.org/viaf/59878328"
"https://hls-dhs-dss.ch/articles/009737";"Maria Josefa Karolina Brader";"Swiss Roman Catholic religious sister who founded the Franciscan Sisters of Mary Immaculate (1860-1943)";"(1860, 8, 15)";"http://www.wikidata.org/entity/Q3847340";"http://www.wikidata.org/entity/Q3847340";"";"";"";"http://viaf.org/viaf/3560139"
